0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,new term,int_rates_add_2pct
1607,111826528,,5500,5500,5500,36 months,10.91,179.83,B,B4,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,151xx,PA,22.9,0,Oct-99,2,28,107,5,1,5685,40.0,14,w,None,12.91
1608,111826511,,14400,14400,14400,36 months,7.97,451.05,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,928xx,CA,14.22,0,Apr-04,1,73,65,11,2,7452,23.8,17,w,48 months,9.969999999999999
1609,111977295,,3500,3500,3500,36 months,9.93,112.83,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,477xx,IN,13.91,0,Sep-11,0,,,9,0,1620,6.0,16,w,48 months,11.93
1610,112065021,,19400,19400,19400,36 months,16.02,682.24,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,302xx,GA,20.01,1,Nov-96,1,16,,10,0,8358,28.3,20,w,48 months,18.02
1611,111127628,,7500,7500,7500,36 months,16.02,263.76,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,328xx,FL,28.85,0,Oct-08,0,32,,5,0,10792,57.1,11,w,48 months,18.02
1612,112051544,,10000,10000,10000,36 months,7.97,313.23,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,913xx,CA,25.81,0,Mar-02,1,,80,22,2,17033,43.9,34,w,48 months,9.969999999999999
1613,111786612,,24000,24000,24000,60 months,16.02,583.89,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,544xx,WI,25.51,0,Nov-02,0,,,10,0,17450,68.7,19,w,None,18.02
1614,111968495,,21925,21925,21925,36 months,17.09,782.67,D,D1,Jun-17,Current,n,,credit_card,Credit card refinancing,350xx,AL,20.4,0,Aug-99,2,71,,11,0,16003,80.4,25,w,48 months,19.09
1615,111969001,,14400,14400,14400,36 months,9.44,460.88,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,320xx,FL,13.27,0,May-98,0,29,,14,0,10672,33.2,20,w,48 months,11.44
1616,112035115,,10000,10000,10000,60 months,18.06,254.27,D,D2,Jun-17,Current,n,,credit_card,Credit card refinancing,300xx,GA,32.64,0,Dec-00,1,,103,13,1,12963,69.0,17,w,None,20.06
1617,110797356,,6400,6400,6400,36 months,11.99,212.55,B,B5,Jun-17,Current,n,,medical,Medical expenses,774xx,TX,33.39,0,Sep-11,0,,,16,0,16701,43.6,17,w,48 months,13.99
1618,111449526,,25000,25000,25000,60 months,16.02,608.22,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,297xx,SC,31.7,1,Aug-01,0,21,,12,0,23985,73.3,25,w,None,18.02
1619,111494175,,10000,10000,10000,36 months,9.93,322.35,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,105xx,NY,17.33,1,Jul-96,0,6,,12,0,16951,53.6,17,w,48 months,11.93
1620,112051806,,28000,28000,28000,60 months,24.85,819.38,E,E3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,751xx,TX,33.51,0,Mar-03,1,46,82,17,1,23791,44.1,27,w,None,26.85
1621,111955758,,7800,7800,7800,36 months,7.07,241.1,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,199xx,DE,12.87,0,Sep-01,2,,,21,0,6500,9.7,38,w,48 months,9.07
1622,111885524,,24000,24000,24000,36 months,16.02,844.01,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,852xx,AZ,4.37,0,Nov-13,0,,,5,0,9855,57.0,9,w,48 months,18.02
1623,111966414,,5000,5000,5000,36 months,7.35,155.19,A,A4,Jun-17,Current,n,,home_improvement,Home improvement,497xx,MI,18.2,0,Oct-01,0,,,11,0,2189,11.5,17,w,48 months,9.35
1624,112131433,,4800,4800,4800,36 months,7.07,148.37,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,20.12,0,Sep-07,1,,,11,0,7607,19.5,21,w,48 months,9.07
1625,110361638,,21600,21600,21600,36 months,7.97,676.57,A,A5,Jun-17,Fully Paid,n,,car,Car financing,770xx,TX,0.85,0,Dec-72,0,,,7,0,4094,5.7,17,w,None,9.969999999999999
1626,112007561,,4500,4500,4500,36 months,10.42,146.1,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,952xx,CA,22.55,8,Dec-88,0,7,,17,0,7273,80.8,53,w,48 months,12.42
1627,111896069,,16000,16000,16000,60 months,15.05,381.06,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,121xx,NY,24.21,0,Mar-05,0,,,8,0,18529,90.8,22,w,None,17.05
1628,111978115,,12800,12800,12800,60 months,14.08,298.37,C,C3,Jun-17,Current,n,,credit_card,Credit card refinancing,070xx,NJ,20.38,0,Mar-89,1,,,6,0,11146,49.1,15,w,None,16.08
1629,111935671,,10000,10000,10000,36 months,13.59,339.79,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,809xx,CO,20.01,0,Dec-11,2,,,4,0,5204,91.3,14,w,48 months,15.59
1630,112051018,,11200,11200,11200,36 months,10.42,363.61,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,240xx,VA,21.37,0,Mar-08,0,36,,16,0,14281,89.3,19,w,48 months,12.42
1631,111696882,,14000,14000,14000,60 months,13.59,322.79,C,C2,Jun-17,Current,n,,credit_card,Credit card refinancing,852xx,AZ,28.07,0,Dec-88,0,39,,6,0,8737,74.0,22,w,None,15.59
1632,112034244,,9000,9000,9000,36 months,13.59,305.81,C,C2,Jun-17,Current,n,,credit_card,Credit card refinancing,480xx,MI,3.05,0,Mar-04,0,,59,7,1,7907,26.4,14,w,48 months,15.59
1633,111416446,,6400,6400,6400,36 months,9.93,206.3,B,B2,Jun-17,Current,n,,major_purchase,Major purchase,410xx,KY,17.3,0,Oct-07,0,,,7,0,12134,66.3,16,w,48 months,11.93
1634,112146220,,14000,14000,14000,36 months,10.91,457.75,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,327xx,FL,15.05,0,Jan-13,0,,,7,0,13965,75.5,7,w,48 months,12.91
1635,111559835,,25750,25750,25750,60 months,16.02,626.47,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,453xx,OH,33.77,0,Jun-05,1,,93,13,1,8215,36.8,21,w,None,18.02
1636,112080130,,10000,10000,10000,60 months,13.59,230.57,C,C2,Jun-17,Current,n,,credit_card,Credit card refinancing,452xx,OH,9.71,5,Aug-85,0,11,,11,0,676,5.5,42,w,None,15.59
1637,111776616,,14000,14000,14000,36 months,7.21,433.63,A,A3,Jun-17,Current,n,,medical,Medical expenses,946xx,CA,17.33,0,Aug-94,0,,,7,0,48603,93.5,14,w,48 months,9.21
1638,111743285,,7000,7000,7000,36 months,7.21,216.82,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,615xx,IL,18.92,0,Mar-96,0,,,6,0,1972,98.6,15,w,48 months,9.21
1639,111428033,,8000,8000,8000,36 months,11.99,265.68,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,131xx,NY,20.99,0,Sep-02,0,45,,4,0,8265,54.7,8,w,48 months,13.99
1640,111739021,,12500,12500,12500,60 months,10.42,268.18,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,960xx,CA,9.95,0,Jan-86,0,44,,8,0,6032,39.7,13,w,None,12.42
1641,111968903,,3000,3000,3000,36 months,13.59,101.94,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,221xx,VA,25.3,0,Mar-98,0,,,17,0,10514,84.8,23,w,48 months,15.59
1642,111422028,,1000,1000,1000,36 months,23.88,39.17,E,E2,Jun-17,Current,n,,moving,Moving and relocation,939xx,CA,4.44,0,Nov-07,0,,,16,0,3077,55.9,19,w,48 months,25.88
1643,111551695,,4500,4500,4500,36 months,13.59,152.91,C,C2,Jun-17,Current,n,,credit_card,Credit card refinancing,809xx,CO,25.75,0,Jun-80,1,41,,5,0,37713,90.9,22,w,48 months,15.59
1644,111674770,,6000,6000,6000,36 months,12.62,201.07,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,480xx,MI,10.89,0,Jul-99,0,54,70,8,2,6474,55.3,14,w,48 months,14.62
1645,110415932,,18000,18000,18000,36 months,5.32,542.07,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,462xx,IN,32.4,0,Sep-05,2,,,35,0,22373,18.8,92,w,48 months,7.32
1646,112084029,,35000,35000,35000,60 months,19.03,908.5,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,53.62,0,Jun-03,0,,,9,0,69921,90.5,27,w,None,21.03
1647,112131190,,6000,6000,6000,36 months,10.42,194.79,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,365xx,AL,16.37,0,Jan-03,0,,,8,0,6073,55.2,14,w,48 months,12.42
1648,112044366,,5000,5000,5000,36 months,18.06,180.92,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,19.41,2,Jun-04,0,16,94,10,1,11005,79.7,17,w,48 months,20.06
1649,111701614,,25500,25500,25500,60 months,10.42,547.09,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,939xx,CA,20.23,0,Mar-04,1,,,19,0,8482,19.5,43,w,None,12.42
1650,110690137,,20000,20000,20000,60 months,15.05,476.33,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,173xx,PA,83.94,1,Sep-02,0,22,,9,0,20062,65.1,20,w,None,17.05
1651,112121098,,15000,15000,15000,60 months,9.93,318.19,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,122xx,NY,10.59,0,Aug-02,0,,,12,0,6801,9.9,36,w,None,11.93
1652,111968636,,10000,10000,10000,36 months,7.07,309.1,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,112xx,NY,21.0,0,Oct-98,0,,,15,0,5506,33.0,28,w,48 months,9.07
1653,111836276,,14400,14400,14400,60 months,11.99,320.25,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,488xx,MI,31.92,0,Oct-93,1,35,,12,0,15826,36.2,34,w,None,13.99
1654,112121221,,35000,35000,35000,60 months,9.44,734.04,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,223xx,VA,11.29,2,Oct-94,0,10,,11,0,19066,46.5,32,w,None,11.44
1655,110714446,,40000,40000,40000,36 months,5.32,1204.6,A,A1,Jun-17,Current,n,,moving,Moving and relocation,100xx,NY,0.25,0,Feb-87,0,,,7,0,1577,2.0,14,w,48 months,7.32
1656,111827525,,10000,10000,10000,36 months,10.91,326.97,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,349xx,FL,4.62,0,May-02,2,37,,9,0,4354,28.6,20,w,48 months,12.91
1657,110639213,,9600,9600,9600,36 months,7.97,300.7,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,151xx,PA,25.47,0,Jul-03,0,,,16,0,11679,39.5,50,w,48 months,9.969999999999999
1658,111752501,,32000,32000,32000,60 months,10.42,686.54,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,23.74,0,Nov-05,1,27,,21,0,23871,36.6,34,w,None,12.42
1659,111673976,,8000,8000,8000,36 months,10.91,261.57,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,119xx,NY,28.05,1,Sep-05,0,17,45,11,1,7092,69.5,22,w,48 months,12.91
1660,111053104,,32000,32000,32000,60 months,15.05,762.12,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,936xx,CA,8.71,0,Sep-95,0,60,,9,0,59514,71.7,26,w,None,17.05
1661,111888829,,6000,6000,6000,36 months,11.99,199.26,B,B5,Jun-17,Current,n,,credit_card,Credit card refinancing,372xx,TN,17.5,0,Mar-03,0,33,,8,0,6984,69.1,15,w,48 months,13.99
1662,111701034,,9600,9600,9600,36 months,10.42,311.67,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,175xx,PA,22.79,0,Jan-05,0,,,17,0,19657,71.2,20,w,48 months,12.42
1663,111996122,,20000,20000,20000,36 months,10.91,653.93,B,B4,Jun-17,Current,n,,home_improvement,Home improvement,853xx,AZ,37.77,1,Jan-94,0,13,,10,0,7860,29.2,17,w,48 months,12.91
1664,111908542,,9500,9500,9500,36 months,7.97,297.57,A,A5,Jun-17,Current,n,,home_improvement,Home improvement,764xx,TX,5.59,1,Jun-00,0,22,,4,0,1461,36.5,25,w,48 months,9.969999999999999
1665,111760437,,2500,2500,2500,36 months,12.62,83.78,C,C1,Jun-17,Current,n,,other,Other,930xx,CA,23.8,0,May-14,1,,,7,0,5740,29.3,7,w,48 months,14.62
1666,112047798,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,274xx,NC,26.84,0,Oct-02,1,32,,14,0,16949,49.9,16,w,48 months,12.42
1667,112075605,,24900,24900,24900,36 months,30.75,1067.3,F,F5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,404xx,KY,21.35,0,Feb-03,0,27,,9,0,17169,83.8,23,f,48 months,32.75
1668,111998252,,8000,8000,8000,36 months,9.93,257.88,B,B2,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,553xx,MN,13.64,1,Sep-05,0,10,,12,0,14338,90.7,26,w,None,11.93
1669,112015207,,18000,18000,18000,60 months,14.08,419.58,C,C3,Jun-17,Current,n,,home_improvement,Home improvement,600xx,IL,26.51,0,Nov-95,0,,,13,0,19531,36.8,23,w,None,16.08
1670,111955261,,3000,3000,3000,36 months,10.91,98.09,B,B4,Jun-17,Late (31-120 days),n,,home_improvement,Home improvement,781xx,TX,13.13,0,Aug-06,2,,,18,0,16560,85.8,20,w,48 months,12.91
1671,110746386,,2400,2400,2400,36 months,10.91,78.48,B,B4,Jun-17,Late (31-120 days),n,,credit_card,Credit card refinancing,917xx,CA,28.76,0,Dec-06,0,67,,7,0,2693,35.9,19,w,48 months,12.91
1672,110755235,,6000,6000,6000,36 months,13.59,203.88,C,C2,Jun-17,Current,n,,house,Home buying,606xx,IL,4.94,0,Sep-96,2,,,9,0,885,5.4,10,w,48 months,15.59
1673,112133224,,6000,6000,6000,36 months,11.99,199.26,B,B5,Jun-17,Current,n,,major_purchase,Major purchase,796xx,TX,7.67,1,Sep-62,0,14,,7,0,14617,83.1,12,w,48 months,13.99
1674,112050654,,24000,24000,24000,60 months,13.59,553.35,C,C2,Jun-17,Current,n,,home_improvement,Home improvement,917xx,CA,9.49,0,Jul-99,0,,,13,0,26325,35.2,42,w,None,15.59
1675,112018073,,5000,5000,5000,36 months,7.35,155.19,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,749xx,OK,14.61,0,Jun-02,0,81,,13,0,4228,37.1,35,w,48 months,9.35
1676,111937741,,6000,6000,6000,36 months,10.91,196.18,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,10.08,1,Aug-13,1,19,,3,0,5182,64.0,7,w,48 months,12.91
1677,111674185,,6000,6000,6000,36 months,9.93,193.41,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,125xx,NY,28.0,0,Jan-07,1,27,,10,0,12665,38.5,18,w,48 months,11.93
1678,111976616,,15000,15000,15000,36 months,9.93,483.52,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,028xx,RI,25.14,0,Oct-83,2,44,84,21,1,20216,63.8,34,w,48 months,11.93
1679,111786835,,14000,14000,14000,36 months,5.32,421.61,A,A1,Jun-17,Current,n,,major_purchase,Major purchase,951xx,CA,11.59,0,Apr-06,1,,,7,0,11336,39.4,34,w,48 months,7.32
1680,112030971,,40000,40000,40000,36 months,12.62,1340.45,C,C1,Jun-17,Current,n,,home_improvement,Home improvement,902xx,CA,0.36,1,Feb-91,0,10,,9,0,2039,8.2,22,w,48 months,14.62
1681,111811380,,12000,12000,12000,36 months,5.32,361.38,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,236xx,VA,18.34,0,Jul-93,1,,,17,0,22142,19.3,33,w,48 months,7.32
1682,111787820,,40000,40000,40000,60 months,16.02,973.15,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,601xx,IL,16.79,0,Mar-02,0,36,,9,0,21748,62.0,17,w,None,18.02
1683,111570102,,3000,3000,3000,36 months,7.07,92.73,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,622xx,IL,13.78,0,Jan-96,0,24,,8,0,5308,9.4,18,w,48 months,9.07
1684,111986413,,8500,8500,8500,36 months,11.99,282.29,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,921xx,CA,16.67,0,Mar-11,0,,,7,0,7031,41.9,7,w,48 months,13.99
1685,112118969,,15000,15000,15000,36 months,10.91,490.45,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,693xx,NE,14.48,1,Jan-79,0,8,,12,0,20152,44.1,18,w,48 months,12.91
1686,111100392,,2400,2400,2400,36 months,13.59,81.55,C,C2,Jun-17,Current,n,,credit_card,Credit card refinancing,135xx,NY,17.5,0,Oct-13,0,,,13,0,2631,36.5,13,w,48 months,15.59
1687,112120622,,37150,37150,37150,36 months,5.32,1118.77,A,A1,Jun-17,Current,n,,home_improvement,Home improvement,490xx,MI,9.11,0,Jun-99,1,,,15,0,31688,27.1,40,w,48 months,7.32
1688,112119992,,3000,3000,3000,36 months,30.84,128.74,G,G2,Jun-17,Charged Off,n,,moving,Moving and relocation,770xx,TX,28.88,1,Apr-12,1,17,,7,0,4328,41.6,17,f,48 months,32.84
1689,112026283,,6500,6500,6500,36 months,16.02,228.59,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,305xx,GA,20.49,0,Nov-02,1,,,10,0,15702,48.0,17,w,48 months,18.02
1690,111887959,,10000,10000,10000,36 months,15.05,346.9,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,838xx,ID,30.87,3,Oct-96,0,4,71,6,2,1035,57.5,14,w,48 months,17.05
1691,112105806,,8000,8000,8000,36 months,7.35,248.3,A,A4,Jun-17,Current,n,,other,Other,275xx,NC,8.98,0,Feb-12,0,,,6,0,8500,54.1,7,w,48 months,9.35
1692,110790118,,17800,17800,17800,36 months,16.02,625.98,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,282xx,NC,27.73,0,May-76,1,57,63,7,1,5517,95.1,12,w,48 months,18.02
1693,112048897,,20700,20700,20700,36 months,10.91,676.81,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,891xx,NV,0.66,0,May-08,1,,,8,0,3597,8.0,12,w,48 months,12.91
1694,111317985,,6000,6000,6000,36 months,7.97,187.94,A,A5,Jun-17,Current,n,,moving,Moving and relocation,060xx,CT,18.8,3,Dec-90,0,11,32,12,1,2734,20.3,41,w,48 months,9.969999999999999
1695,111683766,,7000,7000,7000,36 months,18.06,253.28,D,D2,Jun-17,Current,n,,credit_card,Credit card refinancing,112xx,NY,8.33,0,Dec-13,2,,,6,0,9363,73.7,9,w,48 months,20.06
1696,111807089,,6025,6025,6025,36 months,11.99,200.09,B,B5,Jun-17,Current,n,,medical,Medical expenses,020xx,MA,6.31,0,Sep-03,0,,,2,0,371,7.6,4,w,48 months,13.99
1697,112034335,,30000,30000,30000,36 months,7.21,929.2,A,A3,Jun-17,Current,n,,credit_card,Credit card refinancing,115xx,NY,4.37,0,May-03,0,,,12,0,23522,34.4,21,w,48 months,9.21
1698,112031133,,19200,19200,19200,60 months,9.44,402.68,B,B1,Jun-17,Current,n,,credit_card,Credit card refinancing,956xx,CA,12.9,0,Apr-02,2,,,18,0,19756,23.9,55,w,None,11.44
1699,112073694,,12000,12000,12000,36 months,5.32,361.38,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,331xx,FL,13.49,0,Jun-89,0,28,,8,0,2922,8.3,15,w,48 months,7.32
1700,112118646,,24000,24000,24000,36 months,7.21,743.36,A,A3,Jun-17,Current,n,,credit_card,Credit card refinancing,010xx,MA,9.27,0,May-87,0,,,26,0,19997,16.2,60,w,48 months,9.21
1701,111608466,,10000,10000,10000,60 months,7.97,202.63,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,295xx,SC,27.97,0,Dec-80,0,,,20,0,20915,15.1,38,w,None,9.969999999999999
1702,112055102,,16875,16875,16875,36 months,10.91,551.75,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,350xx,AL,12.66,3,Jul-84,1,3,,37,0,16864,15.2,55,w,48 months,12.91
1703,111470630,,12000,12000,12000,60 months,30.75,393.79,F,F5,Jun-17,Current,n,,home_improvement,Home improvement,113xx,NY,12.81,1,Jul-01,3,16,,11,0,1393,20.5,22,w,None,32.75
1704,111522016,,16075,16075,16075,36 months,13.59,546.21,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,776xx,TX,14.12,0,Jul-99,2,74,,16,0,5043,24.7,35,w,48 months,15.59
1705,111838180,,35000,35000,35000,60 months,17.09,871.54,D,D1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,313xx,GA,14.51,2,Jul-93,0,6,,15,0,45674,68.1,44,w,None,19.09
1706,111529434,,24000,24000,24000,36 months,10.91,784.71,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,986xx,WA,17.71,1,Aug-05,0,17,70,9,1,5448,82.5,22,w,48 months,12.91
1707,111425665,,8000,8000,8000,36 months,10.91,261.57,B,B4,Jun-17,Current,n,,vacation,Vacation,933xx,CA,12.78,1,May-00,0,21,,16,0,6155,53.1,28,w,48 months,12.91
1708,110733435,,8000,8000,8000,36 months,7.07,247.28,A,A2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,554xx,MN,16.83,1,Aug-09,0,10,,14,0,7338,28.4,23,w,48 months,9.07
1709,112119643,,7000,7000,7000,36 months,10.42,227.26,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,827xx,WY,31.74,0,Jan-00,0,,,7,0,11540,55.7,26,w,48 months,12.42
1710,111753796,,15000,15000,15000,36 months,11.99,498.15,B,B5,Jun-17,Current,n,,car,Car financing,956xx,CA,9.89,0,May-03,0,,,8,0,17270,49.9,13,w,48 months,13.99
1711,111817625,,26050,26050,26050,60 months,9.93,552.59,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,274xx,NC,27.49,0,Apr-01,0,,,10,0,1427,12.1,21,w,None,11.93
1712,111807140,,3500,3500,3500,36 months,13.59,118.93,C,C2,Jun-17,Current,n,,vacation,Vacation,217xx,MD,30.68,0,May-03,0,,,14,0,30773,64.1,26,w,48 months,15.59
1713,111810852,,4000,4000,4000,36 months,11.99,132.84,B,B5,Jun-17,Current,n,,other,Other,029xx,RI,1.45,0,May-07,0,,,3,0,23,0.3,5,w,48 months,13.99
1714,109900125,,2000,2000,2000,36 months,10.42,64.93,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,604xx,IL,14.83,0,Oct-92,2,,94,14,1,4088,16.8,34,w,48 months,12.42
1715,111693562,,3000,3000,3000,36 months,5.32,90.35,A,A1,Jun-17,Current,n,,major_purchase,Major purchase,912xx,CA,7.16,0,Sep-98,0,,87,8,1,2708,28.5,22,w,48 months,7.32
1716,112031223,,8725,8725,8725,36 months,16.02,306.84,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,308xx,GA,20.35,0,Jun-07,0,,,8,0,2391,39.9,10,w,48 months,18.02
1717,111789008,,10000,10000,10000,60 months,24.85,292.64,E,E3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,980xx,WA,23.85,0,May-07,0,,,6,0,7223,46.6,9,w,None,26.85
1718,111469632,,28675,28675,28675,36 months,16.02,1008.42,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,530xx,WI,21.88,0,Nov-96,0,,,15,0,147397,50.8,23,w,48 months,18.02
1719,111693748,,16000,16000,16000,60 months,13.59,368.9,C,C2,Jun-17,Current,n,,home_improvement,Home improvement,928xx,CA,9.44,1,Feb-01,1,21,78,13,2,12072,54.9,30,w,None,15.59
1720,111550870,,9600,9600,9600,36 months,18.06,347.36,D,D2,Jun-17,Current,n,,other,Other,430xx,OH,27.3,0,Jul-97,0,,,7,0,7621,33.0,16,f,48 months,20.06
1721,112025976,,15000,15000,15000,36 months,16.02,527.51,C,C5,Jun-17,Current,n,,credit_card,Credit card refinancing,208xx,MD,23.97,0,Nov-97,4,,64,15,1,14904,56.7,45,w,48 months,18.02
1722,112048727,,5000,5000,5000,36 months,9.44,160.03,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,606xx,IL,10.16,0,Apr-04,0,41,,12,0,4409,44.5,22,w,48 months,11.44
1723,111796426,,20000,20000,20000,36 months,7.07,618.19,A,A2,Jun-17,Current,n,,credit_card,Credit card refinancing,021xx,MA,16.38,0,Feb-04,0,,,8,0,7169,17.4,15,w,48 months,9.07
1724,111816487,,3000,3000,3000,36 months,7.35,93.12,A,A4,Jun-17,Current,n,,other,Other,920xx,CA,7.51,0,Jul-10,0,,,6,0,2119,24.6,8,w,48 months,9.35
1725,111863017,,6000,6000,6000,36 months,12.62,201.07,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,805xx,CO,4.9,3,Nov-06,0,15,104,10,1,2835,69.1,22,w,48 months,14.62
1726,111825602,,4200,4200,4200,36 months,10.91,137.33,B,B4,Jun-17,Fully Paid,n,,vacation,Vacation,374xx,TN,30.96,0,Sep-87,1,,,26,0,26764,47.0,51,w,None,12.91
1727,111927773,,11000,11000,11000,36 months,11.99,365.31,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,752xx,TX,19.16,0,Jan-85,0,,,6,0,10847,27.3,11,w,48 months,13.99
1728,112048445,,3000,3000,3000,36 months,11.99,99.63,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,549xx,WI,20.27,2,Aug-06,0,9,,7,0,5891,40.1,19,w,48 months,13.99
1729,110773972,,22400,22400,22400,60 months,14.08,522.14,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,330xx,FL,12.89,0,Sep-98,2,,62,18,1,12407,23.1,48,w,None,16.08
1730,112030873,,18000,18000,18000,36 months,10.42,584.37,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,220xx,VA,19.98,1,Oct-97,0,7,58,19,1,12289,49.8,35,w,48 months,12.42
